,id,created_at,updated_at,name,description,status,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,state,carbon_stream,programme_of_activities,sustainable_development_goals,poa_project_id,poa_project_sustaincert_id,poa_project_name,Goal 13: Climate Action,Goal 7: Affordable and Clean Energy,Goal 1: No Poverty,Goal 8: Decent Work and Economic Growth,Goal 3: Good Health and Well-Being,Goal 5: Gender Equality,Goal 6: Clean Water and Sanitation,Goal 15: Life On Land,Goal 12: Responsible Production and Consumption,VER_retired_credits,VER_issued_credits,CER_issued_credits
42,2903,2020-12-16 13:37:45+00:00,2021-12-06 22:41:17+00:00,"Up Energy Improved Cookstoves Programme, Uganda – CPA No 016","The CPA is located in the Republic of Uganda and involves distribution of efficient biomass fired Improved Cookstoves (ICS). The project ICS replace the low efficiency, traditional biomass fired stoves, used for meeting similar thermal energy needs in the baseline. The CPA is included under CDM PoA-9956 with reference number 9956-P1-0016-CP1.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41186,2019-10-05,2026-10-04,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10914,https://platform.sustain-cert.com/public-project/2218,UpEnergy Group,Uganda,UG,,,,VER,VPA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}]",2887.0,10898.0,"Up Energy Improved Cookstove Programme, Uganda",True,True,True,True,True,,,True,True,5654.0,47290.0,13723.0
43,2904,2020-12-16 13:38:28+00:00,2021-12-06 22:41:16+00:00,"Up Energy Improved Cookstoves Programme, Uganda – CPA No 017","The CPA is located in the Republic of Uganda and involves distribution of efficient biomass fired Improved Cookstoves (ICS). The project ICS replace the low efficiency, traditional biomass fired stoves, used for meeting similar thermal energy needs in the baseline. The CPA is included under CDM PoA-9956 with reference number 9956-P1-0017-CP1.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41186,2019-10-05,2026-10-04,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10915,https://platform.sustain-cert.com/public-project/2219,UpEnergy Group,Uganda,UG,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",2887.0,10898.0,"Up Energy Improved Cookstove Programme, Uganda",True,True,True,True,True,,,True,True,18118.0,46446.0,13723.0
44,2905,2020-12-16 13:38:48+00:00,2021-12-06 22:41:16+00:00,"Up Energy Improved Cookstoves Programme, Uganda – CPA No 018","The CPA is located in the Republic of Uganda and involves distribution of efficient biomass fired Improved Cookstoves (ICS). The project ICS replace the low efficiency, traditional biomass fired stoves, used for meeting similar thermal energy needs in the baseline. The CPA is included under CDM PoA-9956 with reference number 9956-P1-0018-CP1.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41186,2019-10-05,2026-10-04,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10916,https://platform.sustain-cert.com/public-project/2220,UpEnergy Group,Uganda,UG,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",2887.0,10898.0,"Up Energy Improved Cookstove Programme, Uganda",True,True,True,True,True,,,True,True,18118.0,46446.0,13723.0
45,2906,2020-12-16 13:39:52+00:00,2021-12-06 22:41:17+00:00,"Up Energy Improved Cookstoves Programme, Uganda – CPA No 019","The CPA is located in the Republic of Uganda and involves distribution of efficient biomass fired Improved Cookstoves (ICS). The project ICS replace the low efficiency, traditional biomass fired stoves, used for meeting similar thermal energy needs in the baseline. The CPA is included under CDM PoA-9956 with reference number 9956-P1-0019-CP1.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41186,2019-10-05,2026-10-04,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10917,https://platform.sustain-cert.com/public-project/2221,UpEnergy Group,Uganda,UG,,,,VER,VPA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",2887.0,10898.0,"Up Energy Improved Cookstove Programme, Uganda",True,True,True,True,True,,,True,True,14850.0,46446.0,13723.0
46,2907,2020-12-16 13:40:06+00:00,2022-04-02 04:10:14+00:00,"Up Energy Improved Cookstoves Programme, Uganda – CPA No 020","The CPA is located in the Republic of Uganda and involves distribution of efficient biomass fired Improved Cookstoves (ICS). The project ICS replace the low efficiency, traditional biomass fired stoves, used for meeting similar thermal energy needs in the baseline. The CPA is included under CDM PoA-9956 with reference number 9956-P1-0020-CP1.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41186,2019-12-05,2024-12-04,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10918,https://platform.sustain-cert.com/public-project/2222,UpEnergy Group,Uganda,UG,,,,VER,VPA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",2887.0,10898.0,"Up Energy Improved Cookstove Programme, Uganda",True,True,True,True,True,,,True,True,5934.0,46446.0,13723.0
47,2908,2020-12-16 13:40:28+00:00,2021-12-06 22:42:10+00:00,"Up Energy Improved Cookstoves Programme, Uganda – CPA No 021","The CPA is located in the Republic of Uganda and involves distribution of efficient biomass fired Improved Cookstoves (ICS). The project ICS replace the low efficiency, traditional biomass fired stoves, used for meeting similar thermal energy needs in the baseline. The CPA is included under CDM PoA-9956 with reference number 9956-P1-0021-CP1.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41186,2019-10-05,2026-10-04,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10919,https://platform.sustain-cert.com/public-project/2223,UpEnergy Group,Uganda,UG,,,,VER,VPA,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",2887.0,10898.0,"Up Energy Improved Cookstove Programme, Uganda",True,True,True,True,True,,,True,True,,21674.0,6404.0
48,2909,2020-12-16 13:40:46+00:00,2021-12-06 22:42:11+00:00,"Up Energy Improved Cookstoves Programme, Uganda – CPA No 022","The CPA is located in the Republic of Uganda and involves distribution of efficient biomass fired Improved Cookstoves (ICS). The project ICS replace the low efficiency, traditional biomass fired stoves, used for meeting similar thermal energy needs in the baseline. The CPA is included under CDM PoA-9956 with reference number 9956-P1-0022-CP1.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41186,2019-10-05,2026-10-04,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10920,https://platform.sustain-cert.com/public-project/2224,UpEnergy Group,Uganda,UG,,,,VER,VPA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",2887.0,10898.0,"Up Energy Improved Cookstove Programme, Uganda",True,True,True,True,True,,,True,True,,21674.0,6404.0
49,2910,2020-12-16 13:41:10+00:00,2021-12-06 22:42:11+00:00,"Up Energy Improved Cookstoves Programme, Uganda – CPA No 023","The CPA is located in the Republic of Uganda and involves distribution of efficient biomass fired Improved Cookstoves (ICS). The project ICS replace the low efficiency, traditional biomass fired stoves, used for meeting similar thermal energy needs in the baseline. The CPA is included under CDM PoA-9956 with reference number 9956-P1-0023-CP1.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,41186,2019-10-05,2026-10-04,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10921,https://platform.sustain-cert.com/public-project/2225,UpEnergy Group,Uganda,UG,,,,VER,VPA,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",2887.0,10898.0,"Up Energy Improved Cookstove Programme, Uganda",True,True,True,True,True,,,True,True,2526.0,21175.0,6256.0
50,2933,2021-01-13 12:57:55+00:00,2022-09-29 10:49:24+00:00,Improved Cooking Stoves in Bangladesh – CPA No.12 “SZ Consultancy Services Ltd.”,"The purpose of this small scale Programme of Activities (“SSC-CPA”) is the dissemination of efficient cooking stoves in Bangladesh. The Programme will promote two broad categories of Improved Cooking Stoves (“ICS”): • Domestic biomass-burning stoves • Non-domestic biomass-burning stoves ICSs disseminated under this CPA are more efficient in transferring heat from the fuel to the pot than the so called traditional stoves. During the course of the CPA, the goal of the CPA is to transform the kitchens of households in Bangladesh through the sale and distribution of ICS.. The ICS will have multiple benefits of reducing global greenhouse gas emissions, reducing pressure on forests and woody biomass resources, and also reducing indoor air pollution associated with use of traditional stoves",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,49554,2016-01-13,2021-01-12,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10974,https://platform.sustain-cert.com/public-project/2247,Bangladesh Bondhu Foundation,Bangladesh,BD,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",2822.0,10833.0,Improved Cooking Stoves in Bangladesh,True,True,True,True,True,True,,True,True,,69556.0,
51,2935,2021-01-14 06:27:10+00:00,2022-09-29 10:49:24+00:00,Improved Cooking Stoves in Bangladesh – CPA No.13 “SZ Consultancy Services Ltd.”,"The purpose of this small scale Programme of Activities (“SSC-CPA”) is the dissemination of efficient cooking stoves in Bangladesh. The Programme will promote two broad categories of Improved Cooking Stoves (“ICS”): • Domestic biomass-burning stoves • Non-domestic biomass-burning stoves ICSs disseminated under this CPA are more efficient in transferring heat from the fuel to the pot than the so called traditional stoves. During the course of the CPA, the goal of the CPA is to transform the kitchens of households in Bangladesh through the sale and distribution of ICS. The ICS will have multiple benefits of reducing global greenhouse gas emissions, reducing pressure on forests and woody biomass resources, and also reducing indoor air pollution associated with use of traditional stoves.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,49554,2016-01-13,2021-01-12,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,10976,https://platform.sustain-cert.com/public-project/2249,Bangladesh Bondhu Foundation,Bangladesh,BD,,,,VER,VPA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",2822.0,10833.0,Improved Cooking Stoves in Bangladesh,True,True,True,True,True,True,,True,True,66830.0,68732.0,
